Date,EUR_USD,GBP_USD,BRL_USD,JPY_USD,CHF_USD
2008-03-04,1.521,1.9854,1.6818,102.67,1.0354
2008-03-05,1.5282,1.9939,1.6673,103.99,1.0364
2008-03-06,1.5356,2.0073,1.669,103.1,1.0291
2008-03-07,1.5333,2.0128,1.6873,102.69,1.025
2008-03-10,1.5369,2.0166,1.7037,101.8,1.0192
2008-03-11,1.5329,2.0041,1.7011,102.87,1.0292
2008-03-12,1.5495,2.0211,1.6802,102.38,1.0217
2008-03-13,1.5584,2.0311,1.6994,100.58,1.0116
2008-03-14,1.5604,2.0294,1.704,100.2,1.0072
2008-03-17,1.5765,2.0008,1.7221,96.88,0.986
2008-03-18,1.5784,2.0216,1.706,98.23,0.9899
2008-03-19,1.5642,1.9858,1.6996,99.34,1.0006
2008-03-20,1.5417,1.9823,1.7392,98.79,1.0107
2008-03-21,1.5447,1.9826,1.7308,99.4,1.0085
2008-03-24,1.5394,1.9852,1.7303,100.77,1.023
2008-03-25,1.5595,1.9997,1.7403,100.07,1.0088
2008-03-26,1.5761,2.0019,1.7353,99.12,0.9955
2008-03-27,1.5798,2.0097,1.7313,99.87,0.9932
2008-03-28,1.5759,1.989,1.7393,99.71,0.9981
2008-03-31,1.5805,1.9855,1.7441,99.85,0.9921
2008-04-01,1.5615,1.9774,1.741,101.77,1.0108
2008-04-02,1.5618,1.9827,1.7241,102.77,1.0148
2008-04-03,1.5667,1.9961,1.7211,102.21,1.0079
2008-04-04,1.5735,1.9947,1.71,101.75,1.0052
2008-04-07,1.5713,1.9855,1.6985,102.62,1.0144
2008-04-08,1.5705,1.969,1.6983,102.55,1.014
2008-04-09,1.5804,1.9726,1.6914,101.83,1.0019
2008-04-10,1.5744,1.9742,1.6775,101.71,1.0051
2008-04-11,1.5796,1.9707,1.681,101.09,1.0016
2008-04-14,1.5827,1.9816,1.6795,100.87,0.9975
2008-04-15,1.5801,1.9627,1.6845,101.33,1.0019
2008-04-16,1.5978,1.9756,1.672,101.4,0.9979
2008-04-17,1.5924,1.9908,1.6625,102.22,1.0025
2008-04-18,1.5742,1.9965,1.664,104.56,1.0253
2008-04-21,1.5881,1.9813,1.666,103.38,1.0121
2008-04-22,1.601,1.9994,1.6547,102.7,1.0004
2008-04-23,1.5898,1.9786,1.6571,103.55,1.0146
2008-04-24,1.5668,1.9716,1.669,104.2,1.0341
2008-04-25,1.5634,1.9833,1.6686,104.17,1.0335
2008-04-28,1.5648,1.9908,1.6778,104.3,1.0339
2008-04-29,1.5604,1.9747,1.706,103.4,1.0329
2008-04-30,1.5568,1.9847,1.695,104.53,1.0422
2008-05-01,1.5458,1.9749,1.6618,104.04,1.0478
2008-05-02,1.5431,1.9756,1.6463,105.33,1.0562
2008-05-05,1.5491,1.9679,1.6599,105.12,1.0539
2008-05-06,1.5548,1.9747,1.6605,104.54,1.0485
2008-05-07,1.537,1.9522,1.6743,105.28,1.0583
2008-05-08,1.5409,1.9543,1.679,103.87,1.051
2008-05-09,1.5447,1.9486,1.688,103.01,1.0432
2008-05-12,1.5536,1.9616,1.667,103.83,1.0443
2008-05-13,1.5509,1.947,1.66,104.41,1.049
2008-05-14,1.5467,1.9451,1.6618,105.2,1.0558
2008-05-15,1.5492,1.9488,1.6518,104.61,1.0531
2008-05-16,1.5591,1.958,1.643,103.86,1.0448
2008-05-19,1.5516,1.9472,1.647,104.55,1.0545
2008-05-20,1.5667,1.9705,1.6539,103.66,1.0376
2008-05-21,1.5772,1.9669,1.65,103.34,1.0297
2008-05-22,1.5703,1.9785,1.6563,104.03,1.0324
2008-05-23,1.5784,1.9818,1.655,103.22,1.0235
2008-05-26,,,,,
2008-05-27,1.5731,1.9751,1.6709,103.98,1.0284
2008-05-28,1.5628,1.9806,1.6684,104.69,1.0382
2008-05-29,1.5527,1.9759,1.6476,105.52,1.048
2008-05-30,1.556,1.9793,1.6252,105.46,1.0426
2008-06-02,1.555,1.9666,1.6305,104.41,1.0379
2008-06-03,1.5454,1.965,1.6227,105.29,1.0437
2008-06-04,1.5453,1.9548,1.6293,104.99,1.0408
2008-06-05,1.556,1.9563,1.6345,106,1.0398
2008-06-06,1.5731,1.9695,1.6261,105.33,1.0237
2008-06-09,1.5718,1.9758,1.6226,106.06,1.0237
2008-06-10,1.5473,1.9543,1.6403,107.19,1.0404
2008-06-11,1.5562,1.9646,1.6405,106.77,1.0328
2008-06-12,1.5418,1.9467,1.6392,107.94,1.0441
2008-06-13,1.5368,1.9496,1.6316,107.92,1.0485
2008-06-16,1.5472,1.9637,1.6249,108.19,1.0435
2008-06-17,1.5519,1.9544,1.6128,108.03,1.0428
2008-06-18,1.5502,1.957,1.6088,108.05,1.0413
2008-06-19,1.5502,1.9729,1.6036,107.95,1.0457
2008-06-20,1.5626,1.9737,1.6018,107.42,1.0345
2008-06-23,1.5492,1.9609,1.6137,107.89,1.0474
2008-06-24,1.5591,1.9707,1.603,107.76,1.0384
2008-06-25,1.557,1.9672,1.5996,108.29,1.0424
2008-06-26,1.5738,1.9873,1.5925,107.29,1.0274
2008-06-27,1.5749,1.9938,1.6038,106.28,1.0205
2008-06-30,1.5748,1.9906,1.5945,106.17,1.0202
2008-07-01,1.5778,1.993,1.609,105.73,1.0183
2008-07-02,1.5869,1.9925,1.6003,105.87,1.0151
2008-07-03,1.5708,1.9825,1.6061,106.79,1.0273
2008-07-04,,,,,
2008-07-07,1.5646,1.9697,1.5999,107.55,1.0328
2008-07-08,1.5653,1.9685,1.611,107.35,1.0324
2008-07-09,1.5744,1.9812,1.6067,107.12,1.0301
2008-07-10,1.5771,1.9777,1.6082,107.03,1.0282
2008-07-11,1.5898,1.9895,1.603,106.14,1.0179
2008-07-14,1.5914,1.9925,1.5928,106.18,1.0162
2008-07-15,1.5923,2.0036,1.5935,104.78,1.0089
2008-07-16,1.5847,1.9995,1.5954,104.64,1.0148
2008-07-17,1.5861,2.0038,1.5877,105.82,1.0197
2008-07-18,1.5855,1.9985,1.5898,106.75,1.0207
2008-07-21,1.5877,1.9979,1.5842,106.74,1.0207
2008-07-22,1.5811,1.9941,1.5841,107.11,1.0283
2008-07-23,1.5708,2.0021,1.5838,107.68,1.0372
2008-07-24,1.5657,1.9832,1.5775,107.62,1.039
2008-07-25,1.5687,1.988,1.5728,107.89,1.0386
2008-07-28,1.5747,1.9943,1.5752,107.49,1.0332
2008-07-29,1.5588,1.9805,1.5715,108.19,1.0454
2008-07-30,1.5559,1.981,1.5605,108.17,1.0484
2008-07-31,1.5589,1.9806,1.566,108.1,1.0489
2008-08-01,1.5567,1.9743,1.558,107.59,1.048
2008-08-04,1.5569,1.9606,1.5683,108.23,1.0492
2008-08-05,1.5468,1.9532,1.5734,108.2,1.0548
2008-08-06,1.5409,1.9479,1.5801,109.39,1.0602
2008-08-07,1.5341,1.9439,1.5897,109.44,1.0617
2008-08-08,1.5047,1.9193,1.6107,110.09,1.0801
2008-08-11,1.4958,1.9144,1.6089,110.08,1.0828
2008-08-12,1.4905,1.9005,1.6223,109.78,1.088
2008-08-13,1.4895,1.8682,1.624,108.71,1.0855
2008-08-14,1.4856,1.8715,1.6225,109.75,1.0911
2008-08-15,1.4695,1.8651,1.6361,110.48,1.096
2008-08-18,1.473,1.8673,1.6303,110.07,1.0959
2008-08-19,1.4746,1.8655,1.638,109.68,1.0927
2008-08-20,1.4701,1.8603,1.624,109.98,1.1008
2008-08-21,1.4875,1.8758,1.6135,108.35,1.0862
2008-08-22,1.48,1.8544,1.6184,109.88,1.097
2008-08-25,1.4803,1.8587,1.6269,109.11,1.0926
2008-08-26,1.466,1.8387,1.639,109.83,1.1004
2008-08-27,1.4684,1.8318,1.622,109.72,1.1009
2008-08-28,1.4685,1.8264,1.6265,109.56,1.0994
2008-08-29,1.4669,1.819,1.6349,108.69,1.1019
2008-09-01,,,,,
2008-09-02,1.4522,1.7853,1.6573,108.85,1.107
2008-09-03,1.4489,1.7795,1.6741,108.18,1.1055
2008-09-04,1.436,1.7689,1.6968,107.76,1.1094
2008-09-05,1.4273,1.7687,1.7339,106.96,1.111
2008-09-08,1.4126,1.7543,1.7429,107.91,1.1306
2008-09-09,1.4173,1.7672,1.7569,107.1,1.125
2008-09-10,1.402,1.7547,1.7823,107.86,1.136
2008-09-11,1.3939,1.7497,1.8163,106.66,1.1395
2008-09-12,1.4172,1.7896,1.781,107.51,1.1335
2008-09-15,1.4175,1.7877,1.805,105.67,1.1194
2008-09-16,1.4155,1.7802,1.8281,105.11,1.1199
2008-09-17,1.4215,1.7895,1.8785,104.71,1.1208
2008-09-18,1.4382,1.8186,1.9095,104.85,1.0988
2008-09-19,1.4384,1.8297,1.823,107.18,1.1107
2008-09-22,1.4697,1.8484,1.7985,106.35,1.0834
2008-09-23,1.4737,1.8558,1.8167,105.8,1.0813
2008-09-24,1.4655,1.8502,1.8432,106.03,1.0889
2008-09-25,1.4643,1.8406,1.8327,106.48,1.0883
2008-09-26,1.4596,1.84,1.854,106.06,1.089
2008-09-29,1.4381,1.8044,1.9115,105.1,1.0964
2008-09-30,1.4081,1.7804,1.9225,105.94,1.1189
2008-10-01,1.4058,1.7804,1.935,106.06,1.1209
2008-10-02,1.3854,1.7655,1.9958,105.3,1.1339
2008-10-03,1.3816,1.774,2.008,105.76,1.1295
2008-10-06,1.3508,1.738,2.1646,101.26,1.1456
2008-10-07,1.3649,1.7592,2.231,102.3,1.1399
2008-10-08,1.368,1.731,2.406,99.73,1.1272
2008-10-09,1.3646,1.7225,2.2,100.67,1.1311
2008-10-10,1.3471,1.7037,2.2972,99.44,1.1221
2008-10-13,,,,,
2008-10-14,1.3658,1.7482,2.0855,102.17,1.1347
2008-10-15,1.3567,1.7432,2.165,101.47,1.1346
2008-10-16,1.3416,1.7243,2.1925,100.46,1.1332
2008-10-17,1.3462,1.7307,2.12,101.4,1.1339
2008-10-20,1.3314,1.7134,2.106,101.74,1.1511
2008-10-21,1.3102,1.6837,2.213,100.43,1.1581
2008-10-22,1.2835,1.6174,2.376,98.63,1.1656
2008-10-23,1.2878,1.6181,2.277,97.6,1.1625
2008-10-24,1.2639,1.5631,2.3881,92.64,1.1526
2008-10-27,1.2446,1.5472,2.255,93.28,1.1581
2008-10-28,1.2476,1.5591,2.1862,95.68,1.1612
2008-10-29,1.2851,1.6298,2.126,97.48,1.1371
2008-10-30,1.285,1.627,2.131,97.47,1.145
2008-10-31,1.2682,1.6165,2.123,98.28,1.1669
2008-11-03,1.2719,1.5855,2.1736,98.95,1.1681
2008-11-04,1.3021,1.6095,2.0995,100.48,1.1627
2008-11-05,1.3039,1.6156,2.121,98.95,1.1606
2008-11-06,1.2756,1.5814,2.1865,98.04,1.1745
2008-11-07,1.2777,1.5788,2.1523,98.15,1.1761
2008-11-10,1.276,1.5639,2.17,97.96,1.1784
2008-11-11,,,,,
2008-11-12,1.2558,1.5012,2.2785,95.54,1.179
2008-11-13,1.2526,1.4799,2.3325,95.95,1.1995
2008-11-14,1.2731,1.486,2.2756,96.66,1.187
2008-11-17,1.2726,1.503,2.3035,97.03,1.1954
2008-11-18,1.269,1.5042,2.2985,97.38,1.1976
2008-11-19,1.2595,1.5095,2.3894,96.75,1.2103
2008-11-20,1.2525,1.4789,2.395,94.98,1.2197
2008-11-21,1.2531,1.4816,2.456,95.42,1.2237
2008-11-24,1.289,1.5177,2.3213,96.69,1.1968
2008-11-25,1.303,1.5349,2.3012,95.53,1.1863
2008-11-26,1.2828,1.5218,2.306,95.46,1.2064
